id,close
ID_3BVUxo,19366.689304500596
ID_3BY6rz,11399.230635706144
ID_3BYC5u,20991.40854953521
ID_3BYttV,7511.790983999718
ID_3BaaZ5,22648.888329391102
ID_3Bbq7v,28830.89738480298
ID_3Bbrrv,9583.207893352987
ID_3Be42F,36485.909070267815
ID_3BeSuQ,20987.703337318442
ID_3Behkr,11439.301554533267
ID_3BffTb,28950.398732395795
ID_3BhpLx,10318.839873343779
ID_3BiVKz,8816.37558633313
ID_3BnfhD,22648.888329391102
ID_3Bp8WX,19146.237991204383
ID_3BpTJ2,8326.58806860512
ID_3Bphtr,54058.17349643514
ID_3Bpo9m,20989.162966373526
ID_3BqfXt,9276.848012649049
ID_3Bskun,20992.86817859029
ID_3Bw9gd,23372.87569724996
ID_3BziLD,20987.703337318442
ID_3BznYH,9535.87257388508
ID_3C2TV2,30216.181417859963
ID_3C4w9j,25206.33891754296
ID_3C8GqV,23099.419077666877
ID_3C8Ubp,7098.116396478045
ID_3CBGnq,8738.199575999844
ID_3CDJU9,11395.829328000254
ID_3CF594,9049.514027715792
ID_3CJeDt,7304.0364133330395
ID_3CKdQ6,19146.237991204383
ID_3CKvXo,30866.632704326545
ID_3CLt9T,8176.6036706530385
ID_3CNHaU,10059.250977000058
ID_3CPcEA,10556.242192499672
ID_3CQCKA,7425.692456249724
ID_3CTJAh,28831.69495458589
ID_3CTdcT,8713.50208975002
ID_3CV3Hr,11749.471801333153
ID_3CW7dJ,11492.94830471902
ID_3CXTSi,8453.890877283931
ID_3CXnFx,10322.79062107296
ID_3CaCT7,12902.832288333308
ID_3Cc5Hz,29412.344185096943
ID_3CcBXH,8620.958960843409
ID_3CcZgw,19380.29882078846
ID_3Cd7wt,8137.973619065399
ID_3Cdick,10625.889210749732
ID_3Ce2i4,18688.447823239763
ID_3Cetb9,20987.703337318442
ID_3CfxXD,9755.882192749865
ID_3Cmy5u,8622.426205675249
ID_3CoeWu,43569.737409249254
ID_3CpMiV,7157.586929799669
ID_3Ct7Cb,9430.353315731274
ID_3Cuz5e,9654.18130776613
ID_3CvPrb,6652.20601075252
ID_3CvZNz,28841.28446344175
ID_3CyStY,9170.594958249836
ID_3CyaCL,9485.454470250324
ID_3Cyuhv,7928.576028925557
ID_3D4qUS,8545.706833999726
ID_3D5BSu,18517.75747150089
ID_3D5WVQ,9738.416583506958
ID_3D8gho,7392.477573529276
ID_3D9HCE,9149.760262333213
ID_3DAXs5,10312.472404999924
ID_3DCiWT,21272.071187728783
ID_3DDQgy,9877.270911499882
ID_3DEdzq,34272.58592065307
ID_3DEegi,20989.162966373526
ID_3DGmqh,6811.212750953261
ID_3DH8Bg,8958.1341215337
ID_3DJE3H,18576.11534725054
ID_3DJYd8,28844.23791938142
ID_3DQj7U,20992.86817859029
ID_3DRSq8,34385.80187338615
ID_3DSFX9,20987.703337318442
ID_3DWSdx,9115.278421999896
ID_3DXU94,9258.555708256914
ID_3DYH2S,11361.17873256919
ID_3DYkH2,6000.383951983973
ID_3DfBs5,10412.868706999878
ID_3DfxRA,19380.29882078846
ID_3DgqF5,7340.977383609394
ID_3DhWfs,7227.243444376517
ID_3DiUTs,20987.703337318442
ID_3DiYmo,20992.86817859029
ID_3DiuQk,28828.20526525519
ID_3DiwBz,9707.84516525031
ID_3DkMpG,11703.234369500076
ID_3Dm3D7,9741.399749333208
ID_3Dmcqk,12237.804062994433
ID_3Dndf8,8724.874285999786
ID_3DpDTC,20992.86817859029
ID_3DqYbU,11738.828358996478
ID_3DvZPq,59040.97806075125
ID_3DxWxD,7552.511695750055
ID_3E6aRh,34272.935363803306
ID_3E7VKE,20989.162966373526
ID_3E9QC9,8838.020862000058
ID_3EChXb,13142.723444499406
ID_3EJ8Qf,9213.947640256418
ID_3EJmjx,8370.049876999627
ID_3EKV8u,19146.237991204383
ID_3EKoPY,20989.162966373526
ID_3ENdNu,8634.300101309625
ID_3EP3LV,20989.162966373526
ID_3EQSXT,9738.2294836664
ID_3EQhxL,30124.901656917285
ID_3ERV9m,8741.392589555575
ID_3ESLHA,10306.15459298672
ID_3EVTn7,17389.293486342944
ID_3EVcNn,15478.58014407921
ID_3EW3uP,16004.320504403058
ID_3EY2GS,16762.610615263296
ID_3EZavE,10359.470643250004
ID_3EZgC2,19366.689304500596
ID_3EaaHu,27371.161985499686
ID_3EdCXJ,28822.245641053312
ID_3Edywe,9391.610637333253
ID_3Ee4Ef,20989.162966373526
ID_3Ee67P,19274.32022509418
ID_3EhoMk,18576.11534725054
ID_3EiHLH,23656.28034254927
ID_3Ek8Aw,9287.03032238865
ID_3EmhA8,58921.963981107096
ID_3EpvkX,23845.43612871313
ID_3Et9q3,10625.889210749732
ID_3EtTat,28830.89738480298
ID_3EvHuG,26877.502302682115
ID_3Eww27,7228.035256000123
ID_3EzvTt,19048.36081653914
ID_3F5nrF,17565.62561122617
ID_3F6cJC,20987.703337318442
ID_3F7mZk,28950.398732395795
ID_3F8XEH,9652.413130000197
ID_3F9m35,11746.297694699499
ID_3FCeom,9326.784326249825
ID_3FCzcC,9175.641719963352
ID_3FEBC8,28836.346818920196
ID_3FFMXh,6352.297235500059
ID_3FL5Ka,13723.14719477517
ID_3FLVJC,34143.927199849524
ID_3FMMPN,20991.40854953521
ID_3FNsmk,20991.40854953521
ID_3FQHNC,19380.29882078846
ID_3FU8AX,9294.019680333788
ID_3FUGh5,26404.517133224028
ID_3FUg8s,20991.40854953521
ID_3FZDpP,20017.284573711
ID_3FZRGe,19146.237991204383
ID_3FbWcC,8484.04909776613
ID_3FcVNE,7552.511695750055
ID_3FjToQ,20987.703337318442
ID_3Fk67r,20510.520419231147
ID_3FkKcu,7723.625943666439
ID_3FkUck,8781.607997786861
ID_3FkVyX,7873.3911600001065
ID_3FkkWx,57646.07012805959
ID_3FkvGQ,48938.02135300096
ID_3FpByU,20991.40854953521
ID_3FsT7W,55948.91113899772
ID_3Fw4eN,20992.86817859029
ID_3FyjVr,9030.605588299213
ID_3G3kuR,20992.86817859029
ID_3G6Kqn,6895.923999500002
ID_3G6nPM,7404.433233000219
ID_3G6qRq,6196.114930058188
ID_3G7VLv,20989.162966373526
ID_3G8m7d,19384.67835818097
ID_3GB6K5,13557.119576586932
ID_3GFQu4,9755.815426500096
ID_3GFfrT,11282.025841799883
ID_3GJZu7,19201.728724200126
ID_3GK6JZ,9956.75545496392
ID_3GKBB7,47197.0128613322
ID_3GKmCF,26884.652084667698
ID_3GLji3,15679.245636141934
ID_3GLvBu,11573.159034902323
ID_3GNMm4,20989.162966373526
ID_3GNWn6,8716.790298975004
ID_3GNgMx,9045.60416150045
ID_3GPopv,20992.86817859029
ID_3GQ9Xa,20992.86817859029
ID_3GQFeX,58481.52985733389
ID_3GTVLy,7141.133835333068
ID_3GUqaW,28831.561319250744
ID_3GVMCu,10486.67289824999
ID_3GYimf,59697.54104466729
ID_3GZeTb,20824.778016866447
ID_3GaAc6,47813.76546533396
ID_3GbwSc,10556.242192499672
ID_3GbzGX,20987.703337318442
ID_3GcWRY,28844.23791938142
ID_3GfCcg,55034.10794647596
ID_3GgzHW,20991.40854953521
ID_3GhU7d,10226.801671750425
ID_3GkVfb,11623.593680047794
ID_3Gm6KY,15587.38373881796
ID_3GnvNz,5443.525035999868
ID_3Gnwpf,8096.7276806664795
ID_3GqKDh,9151.965302894234
ID_3GvPVH,9124.692366333582
ID_3Gw5wU,10556.242192499672
ID_3GwJVV,7856.869437770702
ID_3Gywm4,8836.364811228683
ID_3Gz6ab,10526.795265313282
ID_3Gz96f,5376.711866000013
ID_3H2n3c,8693.156479301852
ID_3H5e85,20824.778016866447
ID_3H7VPg,26406.881243718548
ID_3H8Aky,8772.184523666396
ID_3HABEo,55703.37001907954
ID_3HAGNz,7592.432085632626
ID_3HAyed,12264.497111052015
ID_3HBxHn,8038.381770500374
ID_3HD4ZQ,5073.293685757669
ID_3HD7FH,5683.417415473729
ID_3HGNJN,7170.054631000241
ID_3HL9vC,15817.031612623497
ID_3HP7vA,28830.89738480298
ID_3HQdXX,6733.916139333184
ID_3HUeb2,23637.00590967057
ID_3HV3iE,10847.247296269332
ID_3HX4Jz,9704.219321999788
ID_3HXNPx,8088.1988878849525
ID_3HYUCh,20992.86817859029
ID_3HYr3q,8583.116187249747
ID_3HYuMz,26406.97119392958
ID_3HcjWq,20991.40854953521
ID_3HdanZ,6813.62685850016
ID_3HeQuJ,8326.160433209572
ID_3HfHz6,47804.07349151753
ID_3HgABL,10199.019812499937
ID_3HgSCm,20992.86817859029
ID_3HmX67,17980.680455300233
ID_3Hnyp8,56895.91398162447
ID_3HsFJK,36485.909070267815
ID_3HsJBj,55230.06121669987
ID_3HtAEn,18576.11534725054
ID_3HtiNT,29412.344185096943
ID_3Hu3pv,9791.06201424999
ID_3HuDPp,9384.1792469997
ID_3Hvswg,6411.700349333283
ID_3HvxD3,49161.49280600136
ID_3HwHdV,20895.528012365095
ID_3HwLh8,8488.747086010197
ID_3Hwd7p,19366.689304500596
ID_3HwjmF,20989.162966373526
ID_3HwvXL,8131.890343994828
ID_3HyL8d,11489.759059999513
ID_3Hzbbm,59875.77501249771
ID_3J4Hbb,18109.39566681689
ID_3J4u2X,8079.661700652365
ID_3J6fqi,9572.085212481137
ID_3J6nYR,19071.90734414449
ID_3J7DCN,20991.40854953521
ID_3J9Btn,8622.37256406468
ID_3J9i8o,7914.2756420992855
ID_3JA2cr,9711.707656296801
ID_3JA7FR,8808.847314677982
ID_3JBPJy,10168.079901158495
ID_3JEDTH,9977.672564333428
ID_3JEHgo,20987.703337318442
ID_3JEcSG,6883.9289843333045
ID_3JEwtT,5892.85296775014
ID_3JFZEt,20992.86817859029
ID_3JGFa8,53786.00027676971
ID_3JGaNz,7227.107610537998
ID_3JJwpW,7239.927146000217
ID_3JLJ5U,18070.71740747719
ID_3JLjEj,10524.672622303278
ID_3JPUsT,13008.800246652145
ID_3JQQHx,7916.833721000187
ID_3JQuLh,9353.441291999536
ID_3JSbry,50473.47905116184
ID_3JUhZE,9609.132840840706
ID_3JUjci,19384.67835818097
ID_3JWrLn,6903.063496666533
ID_3JYtX8,7349.9014332121415
ID_3JZ9pX,5427.72967466692
ID_3Jax7E,29352.023923572975
ID_3Jb45k,28830.89738480298
ID_3JbxKp,9345.326607249772
ID_3JdoZe,11373.164684500254
ID_3JgVy4,10078.28468793158
ID_3JkTrQ,7296.720633000106
ID_3JoJ5s,52941.885000058675
ID_3JoZj7,11381.675105508371
ID_3JpNmK,9293.003550170255
ID_3Jq4aH,19366.689304500596
ID_3JsxTL,9716.71485899989
ID_3JtQS3,9070.635709213795
ID_3JtyeY,8858.934158588741
ID_3JuNgv,6883.9289843333045
ID_3JvMve,7135.554293749884
ID_3K5tip,6352.297235500059
ID_3K63Y9,9272.39419520617
ID_3KBYiP,11640.016348000318
ID_3KCnBa,22634.22205182601
ID_3KEUnG,10260.704692000034
ID_3KFvkN,10214.700280882389
ID_3KHXxz,9791.06201424999
ID_3KJqYm,7178.739324927535
ID_3KJzhP,20992.86817859029
ID_3KKyEM,27381.18196030288
ID_3KLT2u,20992.86817859029
ID_3KLmVQ,9507.713816000089
ID_3KP6Ki,10895.737772666293
ID_3KQZym,6674.781500000017
ID_3KSPqz,6829.877353000001
ID_3KU5eR,9918.867377499668
ID_3KU65g,20992.86817859029
ID_3KUMrE,57940.45795525155
ID_3KVDC8,9176.651840999813
ID_3KVzLe,10926.077221221653
ID_3KXNNo,27561.6895105691
ID_3KYgSj,20991.40854953521
ID_3KZyhC,7000.915491500256
ID_3Ki4mz,8017.471912886434
ID_3Ki5Wb,6240.69359274971
ID_3KiXGk,20989.162966373526
ID_3KkcgG,20987.703337318442
ID_3KmbDs,20992.86817859029
ID_3KngMR,10510.637590000097
ID_3Kq6as,9228.326714043162
ID_3KrYMv,10127.378669107764
ID_3KsfDj,6484.509263500059
ID_3KtYH6,20989.162966373526
ID_3KtpMe,5360.46580433307
ID_3Kvx5q,9353.365805730056
ID_3KxCWB,20989.162966373526
ID_3Kzmnd,9738.2294836664
ID_3L2pLH,9639.333806179811
ID_3L4f3o,56603.53357166518
ID_3L4jSh,16251.789472422979
ID_3L5JUh,8953.678243384782
ID_3L5wbP,20991.40854953521
ID_3L6aNo,28829.782497878987
ID_3L8Yx3,7299.796165049488
ID_3L9wuX,10213.298554333192
ID_3LAvTm,15516.236939733566
ID_3LBCPT,7469.737787036564
ID_3LBip5,20991.40854953521
ID_3LDpp8,10666.454663331717
ID_3LEFVo,8194.050213678962
ID_3LEXnk,19434.536087849476
ID_3LGKbk,20987.703337318442
ID_3LHzPw,7069.11262875004
ID_3LK9wH,28950.398732395795
ID_3LKARA,28828.20526525519
ID_3LKgMv,8102.229210666878
ID_3LLFSC,20824.778016866447
ID_3LMPLn,10429.562713982437
ID_3LSsLu,20991.40854953521
ID_3LTdAx,28830.89738480298
ID_3LTusj,9169.603221333038
ID_3LUWaN,28829.782497878987
ID_3LUmju,8736.02215556664
ID_3LWU9e,20991.40854953521
ID_3LXeSb,20991.40854953521
ID_3Lb59t,9436.864112749789
ID_3Lbk2s,29393.451103263928
ID_3Lbzte,28830.89738480298
ID_3LeSZQ,9869.941107403873
ID_3Lf53h,5622.515239134256
ID_3LjUoq,30216.181417859963
ID_3LkDLJ,20991.40854953521
ID_3LmhBw,7179.358088509211
ID_3Ln688,9731.853119849708
ID_3Lo8Kj,28649.15475797373
ID_3LpEJ6,20989.162966373526
ID_3LpUvR,55786.26999496696
ID_3LptkX,20991.40854953521
ID_3LqjAV,7962.191770753434
ID_3Lshx7,8875.131017249567
ID_3LujdJ,8641.19622850033
ID_3Lv7rw,20987.703337318442
